Unnamed: 0,data,gtin,ncm,des_item_norm,unidade,valor_unit_liq,qtd_geral_item,qtd_reg_consolid,volume_financeiro
288273,2024-06-11,7891107101621,15079011,OLEO SOJA SOYA PET CXA 1 X 20 900ML,UN,7.15,5.0,4,35.75
288278,2024-06-14,7893000980006,15171000,MARGARINA DELINE DE 500G,UN,6.8,1.0,1,6.8
288281,2024-06-15,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN,6.89,2.0,2,13.78
288297,2024-06-22,7896036090244,15079011,OLEO DE SOJA LIZA PET 900ML,UN,7.99,1.0,1,7.99
288301,2024-06-25,7891107101621,15079011,OLEO SOJA SOYA PET 900ML,UN,7.5,3.0,3,22.5
288302,2024-06-25,7891107101621,15079011,OLEO SOJA SOYA PET 900ML,UN,6.99,8.0,8,55.92
288303,2024-06-25,7893000979932,15171000,MARGARINA DELINE COM SAL 250GR,UN,2.9,111.0,6,321.9
288313,2024-06-30,7896036090244,15079011,OLEO SOJA LIZA PET 900ML,Uni,7.59,1.0,1,7.59
288318,2024-07-03,7891107101621,15079011,OLEO DE SOJA SOYA PET 900 ML,UN,5.98,2.0,1,11.96
288319,2024-07-03,7891107101621,15079011,OLEO SOJA SOYA,Un,7.99,2.0,2,15.98
288321,2024-07-04,7891107101621,15079011,OL SOJA SOYA RE 900ML,UN,7.49,2.0,2,14.98
288322,2024-07-06,7893000394209,15171000,MARGARINA QUALY CREMOSA SADIA 500G,UN,9.9,1.0,1,9.9
288323,2024-07-06,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN,7.0,2.0,2,14.0
288324,2024-07-06,7891107101621,15079011,OLEO DE SOJA SOYA,UN,7.49,7.0,7,52.43
288333,2024-07-08,7891107101621,15079011,OLEO SOJA SOYA 900ML PET,UN,5.82,1.0,1,5.82
288343,2024-07-16,7893000979932,15171000,MARGARINA DELINE CSAL 250G,un,3.39,8.0,8,27.12
288348,2024-07-22,7893000980006,15171000,MARGARINA CREMOSA DELINE C SAL 500G,UN,6.19,1.0,1,6.19
288351,2024-07-23,7891107101621,15079011,OLEO SOJA SOYA PET 900ML,UN,5.99,3.0,2,17.97
288352,2024-07-23,7893000979932,15171000,MARG DELINE C SAL 250G,UN,3.49,28.0,25,97.72
288354,2024-07-26,7891107101621,15079011,OLEO SOJA PET SOYA 900ML,UN,6.69,12.0,9,80.28
288358,2024-07-29,7893000394209,15171000,MARG QUALY 500G,UN,9.95,4.0,4,39.8
288360,2024-07-29,7893000979932,15171000,MARG DELINE C S 250G,UN,3.49,15.0,14,52.35
288369,2024-08-03,7893000979932,15171000,MARGARINA DELINE 250G C SAL,UN,2.09,3.0,3,6.27
288378,2024-08-09,7891107101621,15079011,OLEO DE SOJA SOYA,UN,7.0,3.0,3,21.0
288380,2024-08-09,7893000980006,15171000,MARGARINA DELINE 500G,UN,5.99,1.0,1,5.99
288381,2024-08-10,7891107101621,15079011,OL SJ SOYA PET 900ML,Un,6.29,240.0,54,1509.6
288382,2024-08-10,7893000980006,15171000,MARGARINA DELINE 500G,UN,7.5,4.0,4,30.0
288387,2024-08-13,7893000980006,15171000,MARGARINA DELINE 500G,UN,6.0,4.0,4,24.0
288388,2024-08-13,7893000979932,15171000,MARGARINA DELINE COM,UN,2.99,3.0,3,8.97
288390,2024-08-15,7893000979932,15171000,MARGARINA DELINE 250G,UN,2.99,4.0,4,11.96
288397,2024-08-19,7896036090244,15079011,OLEO LIZA SOJA PET 9,UN,6.12,5.0,5,30.6
288399,2024-08-20,7891107101621,15079090,O SOJA 900ML PET SOYA,UN,7.65,1.0,1,7.65
288400,2024-08-20,7891107101621,15079011,OLEO SOJA SOYA 900ML,UND,6.49,3.0,3,19.47
288416,2024-08-29,7896036090244,15079011,OLEO SOJA LIZA,UND9,6.09,48.0,9,292.32
288418,2024-08-30,7891107101621,15079011,OLEO SOJA SOYA PET 900ML REFI,UN,7.99,8.0,8,63.92
288442,2024-09-13,7893000979932,15171000,MARGARINA SADIA DELINE 250G,UN,3.25,7.0,7,22.75
288448,2024-09-17,7891107101621,15079011,OLEO DE SOJA SOYA,UN,7.2,1.0,1,7.2
288451,2024-09-20,7891107101621,15079011,OLEO SOJA SOYA PET 900ML 900 ML,UN,7.01,6.0,1,42.06
288459,2024-09-26,7893000394209,15171000,MARGARINA C SAL QUALY 500G,UND,8.61,1.0,1,8.61
288462,2024-09-28,7893000980006,15171000,MARGARINA DELINE C SAL 500G,UN,6.19,1.0,1,6.19
288466,2024-10-01,7893000394209,15171000,MARG QUALY C SAL 500G,UN0001,10.49,2.0,2,20.98
288474,2024-10-02,7893000394209,15171000,MARG QUALY VG CR C SAL 500G,UN,8.43,1.0,1,8.43
288480,2024-10-07,7893000979932,15171000,MARGARINA DELINE 250G,Un,3.39,8.0,8,27.12
288482,2024-10-08,7891107101621,15079011,OLEO SOYA 1L,UN,6.99,3.0,3,20.97
288483,2024-10-08,7893000979932,15171000,MARGARINA DELINE 250G,UN0001,3.49,13.0,9,45.370000000000005
288491,2024-10-15,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,3.45,9.0,2,31.05
288524,2024-11-02,7896036090244,15079011,OLEO DE SOJA LIZA 900ML,UN,8.49,45.0,36,382.05
288527,2024-11-04,7891107101621,15079011,OLEO DE SOYA 900ML,UN,8.6,1.0,1,8.6
288543,2024-11-10,7896036090244,15079011,OLEO SOJA LIZA PET 900ML PROM,UN,8.08,348.0,321,2811.84
288549,2024-11-16,7893000979932,15171000,MARGAR DELINE C SAL 250G,UN,2.83,1.0,1,2.83
288550,2024-11-18,7893000979932,15171000,MARGARINA DELINE 250G CREM,UN0001,2.89,15.0,15,43.35
288552,2024-11-19,7891107101621,15079011,OLEO SOJ SOY 900ML UN,UN,8.99,197.0,99,1771.03
288556,2024-11-21,7896036090244,15079011,OLEO SOJA LIZA,UND9,8.79,16.0,2,140.64
288561,2024-11-23,7896036090244,15079011,OLEO SOJA LIZA 900ML,UN,7.99,11.0,6,87.89
288565,2024-11-28,7893000979932,15171000,MARGARINA DELINE 250 GR,UN,2.85,6.0,1,17.1
288569,2024-11-29,7893000394209,15171000,MARGARINA QUALY 500G,UND,8.99,1.0,1,8.99
288576,2024-12-06,7896036090244,15079011,OLEO DE SOJA LIZA 900ML,UN,9.39,6.0,3,56.34
288578,2024-12-08,7893000979932,15171000,MARG DELINE CREMOSA 250G,UN,3.29,19.0,17,62.51
288579,2024-12-08,7893000980006,15171000,MARGARINA DELINE 500,UN,7.19,14.0,14,100.66000000000001
288583,2024-12-11,7893000980006,15171000,MARGARINA DELINE COM SAL 500G,UN,6.2,1.0,1,6.2
288585,2024-12-11,7891107101621,15079011,OLEO SOJ SOY 900ML UN,UN,9.59,16.0,15,153.44
288587,2024-12-13,7893000394209,15171000,MARGARINA QUALY C SAL 500G,UN,9.3,1.0,1,9.3
288591,2024-12-13,7893000980006,15171000,MARGARINA DELINE COM SAL 500G,UN,6.01,1.0,1,6.01
288604,2024-12-20,7893000979932,15171000,MARG DELINE 250G,UN,2.39,2.0,2,4.78
288607,2024-12-21,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN,9.99,3.0,3,29.97
288610,2024-12-22,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,3.99,1.0,1,3.99
288616,2024-12-24,7896036090244,15079011,OLEO DE SOJA LIZA PET 900ML,UN,9.81,4.0,1,39.24
288619,2024-12-25,7891107101621,15152910,OLEO SOJA SOYA 900ML,UN,11.49,2.0,2,22.98
288625,2024-12-29,7893000979932,15171000,MARGARINA DELINE CREM C SAL 250G 24,UN,3.49,3.0,3,10.47
288626,2024-12-30,7893000394209,15171000,MARG QUALY 500G,Uni,9.47,1.0,1,9.47
288628,2024-12-30,7893000394209,15171000,MARG QUALY 500G CREM,UN,9.4,1.0,1,9.4
288631,2024-05-03,7891107101621,15079011,OLEO SOJA REF SOYA PET 900ML 01X900ML,UN,6.63,1.0,1,6.63
288638,2024-05-05,7893000980006,15171000,MARGARINA DELINE 500G,UN,7.99,1.0,1,7.99
288641,2024-05-08,7893000980006,15171000,MARGARINA DELINE COM SAL 500G,UN,6.5,1.0,1,6.5
288647,2024-05-10,7893000979932,15171000,MARG DELINE CR C SAL,UN,3.65,3.0,3,10.95
288648,2024-05-11,7893000394209,15171000,MARGARINA QUALY C SAL 500G,UN,9.89,1.0,1,9.89
288650,2024-05-12,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,3.1,6.0,6,18.6
288651,2024-05-12,7893000394209,15171000,MARGARINA QUALY 500G,UN0001,9.49,2.0,2,18.98
288656,2024-05-19,7893000980006,15171000,MARG DELINE C S 500G,UN,7.99,3.0,3,23.97
288665,2024-05-26,7893000979932,15171000,MARGARINA DELINE 250G,UN,3.2,2.0,2,6.4
288669,2024-05-29,7893000979932,15171000,MARG SADIA DELINE CSAL 250G,UN,3.1,20.0,2,62.0
288676,2024-06-03,7896036090244,15079011,OLEO SOJA LIZA PET 900ML,UN,6.99,1.0,1,6.99
288682,2024-06-06,7893000394209,15171000,MARGARINA QUALY CREMOSA 500G,UND1,9.5,3.0,1,28.5
288691,2024-06-10,7893000394209,15171000,MARGARINA QUALY CREMOSA 500G,UN,9.69,1.0,1,9.69
288694,2024-06-11,7893000980006,15171000,MARG DELINE C SAL 500G,UNID,6.0,2.0,2,12.0
288695,2024-06-12,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UND1,7.6,3.0,1,22.799999999999997
288696,2024-06-12,7891107101621,15079011,OLEO DE SOJA SOYA 90,Un,7.79,2.0,2,15.58
288697,2024-06-13,7893000394209,15171000,MARGARINA QUALY 500G,UN,9.59,1.0,1,9.59
288699,2024-06-14,7896036090244,15079011,OLEO DE SOJA LIZA 900ML,Uni,7.5,7.0,3,52.5
288705,2024-06-18,7891107101621,15079011,OLEO SOJA REF SOYA PET 900ML 01X900ML,UN,6.98,39.0,29,272.22
288714,2024-06-22,7893000979932,15171000,MARGARINA DELINE 250GR COM SAL,UND,3.19,1.0,1,3.19
288715,2024-06-22,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN,6.79,5.0,5,33.95
288719,2024-06-25,7891107101621,15079011,OLEO DE SOJA SOYA 900ML UN,UN,6.9,46.0,7,317.40000000000003
288731,2024-07-01,7896036090244,15079011,OLEO SOJA LIZA,UND9,5.85,62.0,5,362.7
288735,2024-07-04,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,CX,3.95,1.0,1,3.95
288739,2024-07-05,7896036090244,15079090,OLEO LIZA 900ML,UN,7.19,2.0,2,14.38
288740,2024-07-07,7893000394209,15171000,MARGARINA QUALY SADIA 500G,UN,10.9,1.0,1,10.9
288745,2024-07-09,7891107101621,15079011,OLEO DE SOJA SOYA PET,UN,7.0,1.0,1,7.0
288746,2024-07-09,7896036090244,15079011,OLEO DE SOJA LIZA 900ML,UN,6.89,8.0,3,55.12
288748,2024-07-10,7891107101621,15079019,OLEO SOJA SOYA PET 900ML,UN,6.89,5.0,5,34.449999999999996
288753,2024-07-12,7893000979932,15171000,MARG DELINE CR 250GR,UN,2.99,1.0,1,2.99
288754,2024-07-12,7893000394209,15171000,MARGARINA QUALY SADIA 500G,UN,9.0,1.0,1,9.0
288762,2024-07-17,7893000980006,15171000,MARGARINA DELINE C SAL 500GS,UN,6.99,1.0,1,6.99
288766,2024-07-20,7891107101621,15079011,OLEO DE SOJA SOYA PET 900ML,UN,7.69,1.0,1,7.69
288776,2024-07-25,7891107101621,15079011,OLEO SOYA DE SOJA PET 1X900ML,UN,7.49,3.0,3,22.47
288779,2024-07-26,7896036090244,15079011,OLEO SOJA LIZA PET,Uni,7.99,8.0,7,63.92
288781,2024-07-27,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,2.99,3.0,3,8.97
288783,2024-07-30,7893000979932,15171000,MARGARINA DELINE CSAL 250G,UN,3.75,1.0,1,3.75
288785,2024-07-30,7896036090244,15079011,OLEO DE SOJA LIZA 900ML,UN,7.27,1.0,1,7.27
288795,2024-08-05,7893000394209,15171000,MARGARINA QUALY 500G,UN,9.4,1.0,1,9.4
288800,2024-08-07,7891107101621,15079011,OLEO SOJA SOYA PET 900ML,UN0001,6.83,2.0,2,13.66
288809,2024-08-11,7891107101621,15079011,OLEO SOYA 900ML,UN,7.5,2.0,1,15.0
288813,2024-08-15,7893000980006,15171000,MARGARINA DELINE 500G C SAL,UN,6.69,2.0,2,13.38
288818,2024-08-19,7893000980006,15171000,MARGARINA DELINE 500G,UN,5.65,2.0,2,11.3
288819,2024-08-19,7896036090244,15079011,OLEO SOJA LIZA PET 900ML,UN,6.29,153.0,80,962.37
288823,2024-08-21,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,2.99,1.0,1,2.99
288824,2024-08-21,7891107101621,15079019,OLEO SOJA 900ML,un,7.29,1.0,1,7.29
288826,2024-08-22,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN0001,6.22,5.0,5,31.099999999999998
288829,2024-08-24,7893000394209,15171000,MARGARINA QUALY QMIX 500G,UND,9.99,2.0,2,19.98
288830,2024-08-24,7891107101621,15079011,OLEO SOYA 900ML,UN,7.0,17.0,9,119.0
288834,2024-08-26,7893000980006,15171000,MARGARINA DELINE 500G,UN,8.5,1.0,1,8.5
288835,2024-08-26,7893000979932,15171000,MARGARINA DELINE CREMOSA 250G,UN,2.5,1.0,1,2.5
288846,2024-09-02,7893000979932,15171000,MARG DELINE C S,UND9,2.95,6.0,1,17.700000000000003
288848,2024-09-04,7893000980006,15171000,MARGARINA DELINE 500G,UN,6.28,5.0,5,31.400000000000002
288853,2024-09-06,7893000979932,15171000,MARGARINA DELINE CREMOSA 250G,UN,3.1,1.0,1,3.1
288874,2024-09-15,7891107101621,15079011,OLEO SOJA SOYA PET 900 ML,UN,8.6,4.0,3,34.4
288876,2024-09-18,7893000979932,15171000,MARG DELINE C S 250G,UN,3.19,9.0,9,28.71
288880,2024-09-20,7891107101621,15079011,OLEO DE SOJA 900 ML,UN,6.99,233.0,218,1628.67
288881,2024-09-20,7893000394209,15171000,MARG CREMOSA QUALY C SAL 500G,UN,11.99,1.0,1,11.99
288885,2024-09-21,7893000979932,15171000,MARG DELINE COM SAL 250G,UN,3.15,10.0,8,31.5
288886,2024-09-22,7891107101621,15079011,OLEO DE SOJA PET SOY,UN,6.99,35.0,25,244.65
288891,2024-09-25,7896036090244,15071000,OLEO LIZA DE SOJA,UN,6.8,11.0,3,74.8
288899,2024-09-30,7893000980006,15171000,MARGARINA DELINE 500G,UN0001,5.89,22.0,20,129.57999999999998
288902,2024-10-01,7893000979932,15171000,MARGARINA DELINE 250 G,UN,3.19,5.0,5,15.95
288908,2024-10-03,7893000394209,15171000,MARGARINA QUALY 500G,UN,8.73,1.0,1,8.73
288912,2024-10-06,7893000980006,15171000,MARGARINA DELINE COM SAL 500G,UN,5.6,1.0,1,5.6
288918,2024-10-14,7896036090244,15079011,OLEO PET DE SOJA LIZA 900ML,UN,8.5,13.0,10,110.5
288922,2024-10-19,7893000394209,15171000,MARGARINA QUALY 500G,UN,8.35,3.0,3,25.049999999999997
288926,2024-10-21,7893000980006,15171000,MARGARINA DELINE C SAL 500G,UN,6.99,2.0,2,13.98
288929,2024-10-23,7893000979932,15171000,MARGARINA DELINE 250,UN,3.99,2.0,2,7.98
288934,2024-10-26,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN0001,6.89,3.0,3,20.669999999999998
288936,2024-10-27,7891107101621,15079011,OLEO DE SOJA SOYA,UN,7.99,1.0,1,7.99
288940,2024-10-29,7893000980006,15171000,MARGARINA DELINE 500G,UN,7.66,12.0,12,91.92
288950,2024-11-08,7893000394209,15171000,MARG QUALY CREMOSA 500G,UN,9.25,15.0,15,138.75
288956,2024-11-12,7896036090244,15079011,OLEO SOJA LIZA,UND9,8.79,77.0,60,676.8299999999999
288959,2024-11-14,7893000394209,15171000,MARGARINA VEG CREM CSAL QUALY 500G,UN,9.3,1.0,1,9.3
288963,2024-11-15,7893000979932,15171000,MARG DELINE 250GR,UN,3.49,2.0,2,6.98
288966,2024-11-16,7891107101621,15079011,OLEO SOYA 900ML,UND,9.25,1.0,1,9.25
288967,2024-11-16,7893000394209,15171000,MARG QUALY C SAL 500G,Un,10.99,3.0,3,32.97
288973,2024-11-18,7891107101621,15079011,OLEO DE SOJA SOYA REFIN PET 900ML,UND,5.89,352.0,25,2073.2799999999997
288974,2024-11-19,7893000980006,15171000,MARGARINA DELINED500G,UND,5.29,1.0,1,5.29
288975,2024-11-19,7896036090244,15079011,OLEO SOJA LIZA,UND9,8.99,184.0,141,1654.16
288982,2024-11-25,7891107101621,15079011,OLEO DE SOJA SOYA 900ML UN,UN,9.22,10.0,1,92.2
288985,2024-11-28,7893000394209,15171000,MARG QUALY 500G PO,UN,10.48,28.0,28,293.44
288986,2024-11-28,7893000979932,15171000,MARGARINA DELINE 250G CREM,UN0001,2.89,11.0,10,31.790000000000003
288992,2024-12-01,7893000980006,15171000,MARG DELINE 500G C SAL CQUSS,UN0001,6.69,1.0,1,6.69
288993,2024-12-01,7893000979932,15171000,MARGARINA DELINE CSAL 250GR,UN,5.0,8.0,2,40.0
288995,2024-12-02,7891107101621,15079011,OLEO SOYA 900ML,Un,8.99,56.0,56,503.44
288999,2024-12-04,7891107101621,15079011,OLEO SOJA REFIN SOYA 20X900ML PET ICMS 19 00 244 81 COFINS 0 00 0 00 PIS 0 00 0 00,UN,9.34,1.0,1,9.34
289005,2024-12-05,7893000394209,15171000,MARG QUALY 500G UN,UN,6.49,9.0,8,58.410000000000004
289006,2024-12-05,7896036090244,15079011,OLEO SOJA LIZA 900ML,UN,8.62,1.0,1,8.62
289007,2024-12-06,7893000394209,15171000,MARG QUALY CREM SADIA 500G,UN,9.99,23.0,21,229.77
289017,2024-12-14,7896036090244,15079011,OLEO SOJA LIZA PET 900ML,UN,8.99,30.0,28,269.7
289022,2024-12-17,7893000980006,15171000,MARGARINA DELINE 500G,UN,5.87,1.0,1,5.87
289024,2024-12-18,7893000980006,15171000,MARG DELINE 500G C SAL 60 LIP,UN,5.9,1.0,1,5.9
289025,2024-12-19,7896036090244,15079011,OLEO LIZA 900ML,UN,9.79,3.0,3,29.369999999999997
289028,2024-12-21,7891107101621,15079011,OLEO DE SOJA SOYA PET 900ML,UN,9.86,3.0,2,29.58
289031,2024-12-24,7893000979932,15171000,MARG DELINE C S,UND9,2.85,12.0,3,34.2
289032,2024-12-24,7893000979932,15171000,MARGARINA DELINE 250GR PROM,UN,2.89,46.0,43,132.94
289034,2024-12-26,7893000979932,15171000,MARGARINA DELINE 250G,und,3.5,1.0,1,3.5
289037,2024-12-28,7893000980006,15171000,MARGARINA DELINE C SAL 500G,UN,5.7,1.0,1,5.7
289038,2024-12-30,7893000980006,15171000,MARG DELINE 500GR,UND1,5.69,18.0,16,102.42
289039,2024-12-30,7893000394209,15171000,MARGARINA QUALY CREMOSA C SAL 500G,UN,10.19,1.0,1,10.19
289041,2024-05-03,7893000980006,15171000,MARGARINA DELINE 500G C SAL,UN,6.0,2.0,2,12.0
289045,2024-05-04,7893000394209,15171000,MARGARINA CSAL QUALY 500G,UN,6.79,367.0,252,2491.93
289046,2024-05-04,7893000979932,15171000,MARGARINA DELINE C SAL 250 G,UN,3.59,6.0,2,21.54
289052,2024-05-08,7896036090244,15079011,OLEO SOJA LIZA 900ML 1X900ML,UN,6.79,6.0,1,40.74
289070,2024-05-17,7893000979932,15171000,DELINE 250G,UN,2.99,1.0,1,2.99
289072,2024-05-18,7896036090244,15079019,OLEO DE SOJA 900 ML,un,6.59,2.0,2,13.18
289073,2024-05-19,7893000979932,15171000,MARG DELINE C S 250G,UN,3.39,29.0,29,98.31
289075,2024-05-20,7891107101621,15079011,OLEO DE SOJA SOYA PET 900ML,UN,6.99,57.0,50,398.43
289081,2024-05-24,7893000394209,15171000,MARGARINA QUALY CREMOSA SADIA C S 500G 7893000394209,UND,10.9,3.0,3,32.7
289085,2024-05-30,7893000394209,15171000,QUALY SADIA SAL 500G,UN,9.99,3.0,3,29.97
289091,2024-06-01,7893000979932,15171000,MARGARINA DELINE 250 G,UN,3.9,5.0,1,19.5
289094,2024-06-04,7891107101621,15079011,OLEO DE SOJA SOYA PET 900ML,UN0001,6.29,19.0,18,119.51
289105,2024-06-08,7891107101621,15079011,OLEO SOJA SOYA PET 900ML,UND1,8.04,1.0,1,8.04
289115,2024-06-13,7893000980006,15171000,MAR DELINE SAL 500G,un,5.99,3.0,3,17.97
289117,2024-06-14,7893000980006,15171000,MARGARINA DELINE 500G,UN,7.39,55.0,1,406.45
289118,2024-06-14,7893000979932,15171000,MARGARINA DELINE 250G,UN,6.2,1.0,1,6.2
289127,2024-06-21,7893000980006,15171000,MARGARINA DELINE 500GR,UNID,5.99,2.0,2,11.98
289129,2024-06-21,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,3.0,20.0,1,60.0
289138,2024-06-27,7893000980006,15171000,MARGARINA DELINE COM SAL 500G,UN,6.65,3.0,3,19.950000000000003
289142,2024-06-29,7893000980006,15171000,MARGARINA DELINE 500GR PROM,UN,5.49,210.0,183,1152.9
289144,2024-06-30,7893000979932,15171000,MARGARINA DELINE 250G,UN,4.75,1.0,1,4.75
289151,2024-07-05,7896036090244,15079011,OLEO SOJA LIZA,UND9,5.79,1083.0,408,6270.57
289154,2024-07-09,7896036090244,15079011,OLEO DE SOJA LIZA PET 900ML,UN,7.99,3.0,3,23.97
289164,2024-07-12,7896036090244,15079011,OLEO DE SOJA LIZA PET 900ML,UN,8.25,1.0,1,8.25
289165,2024-07-12,7893000980006,15171000,MARG DELINE C SAL 500G,UN,7.69,22.0,22,169.18
289170,2024-07-13,7896036090244,15079011,OLEO LIZA 900ML,UN,7.49,1.0,1,7.49
289181,2024-07-19,7893000980006,15171000,MARGARINA CREMOSA COM SAL DELINE 500G,UN,5.98,1.0,1,5.98
289194,2024-07-28,7896036090244,15079011,OLEO SOJA LIZA 900ML,UN,8.99,1.0,1,8.99
289203,2024-08-01,7893000979932,15171000,MARGARINA DELINE 250G,UN,4.26,12.0,12,51.12
289210,2024-08-05,7893000979932,15171000,MARGARINA DELINE COM SAL 250GR,UN,2.99,5.0,5,14.950000000000001
289227,2024-08-13,7891107101621,15079011,OLEO DE SOJA SOYA PET 900ML,UNIDAD,7.3,3.0,2,21.9
289242,2024-08-26,7893000979932,15171000,MARG DELINE 250G,UN,3.19,2.0,2,6.38
289243,2024-08-27,7896036090244,15079011,OLEO SOJA LIZA 900ML,UN,6.27,1.0,1,6.27
289246,2024-08-28,7891107101621,15079011,OLEO DE SOJA SOYA 900ML,UN,9.0,1.0,1,9.0
289248,2024-08-28,7893000979932,15171000,MARG DELINE 250G,UN,3.75,1.0,1,3.75
289249,2024-08-28,7893000394209,15171000,MARGARINA QUALY C SAL 500GR PROM,UN,9.19,5.0,3,45.949999999999996
289250,2024-08-28,7896036090244,15079011,OLEO DE SOJA LIZA 90,UN,8.5,1.0,1,8.5
289251,2024-08-28,7896036090244,15079011,OLEO DE SOJA LIZA PET 900ML,UN,6.98,61.0,43,425.78000000000003
289256,2024-09-01,7893000394209,15171000,MARG QUALY C SAL 500G,UN,9.25,1.0,1,9.25
289257,2024-09-02,7891107101621,15079011,OLEO SOJA SOYA PET 900ML REFIN,UN,8.99,1.0,1,8.99
289261,2024-09-03,7893000394209,15171000,MARGARINA QUALY 500GR,UN,8.69,1.0,1,8.69
289262,2024-09-04,7896036090244,15079011,OLEO DE SOJA LIZA 900ML,Unid,7.65,4.0,1,30.6
289288,2024-09-19,7891107101621,15079011,OL SOJA SOYA RE 900ML,UN,8.35,1.0,1,8.35
289291,2024-09-22,7891107101621,15071000,OLEO DE SOYA 900ML,UN,7.79,1.0,1,7.79
289298,2024-09-26,7896036090244,15079011,OLEO SOJA LIZA PET 900ML PROM,UN,6.48,315.0,261,2041.2
289299,2024-09-26,7893000979932,15171000,MARGARINA CREMOSA COM SAL DELINE POTE 250G,UN,3.0,3.0,3,9.0
289302,2024-09-27,7891107101621,15079011,OLEO SOJA SOYA 900ML PET,UN0001,7.69,169.0,115,1299.6100000000001
289309,2024-10-03,7893000394209,15171000,MARGARINA QUALY C SAL 500G,UN,8.26,1.0,1,8.26
289310,2024-10-03,7893000979932,15171000,MARGARINA DELINE 250G,UN,3.99,1.0,1,3.99
289316,2024-10-05,7893000979932,15171000,MARGARINA DELINE 250 G,UN,3.2,3.0,3,9.600000000000001
289331,2024-10-14,7893000980006,15171000,DELINE CREMOSA,UN,5.99,1.0,1,5.99
289339,2024-10-19,7891107101621,15079011,OLEO SOYA,Pec,8.95,3.0,2,26.849999999999998
289342,2024-10-19,7893000394209,15171000,MARGARINA QUALY COM SAL 500G,UN,9.99,1.0,1,9.99
289347,2024-10-23,7893000979932,15171000,MARGARINA DELINE CREMOSA C SAL 250G,UN,3.19,5.0,5,15.95
289354,2024-10-27,7893000394209,15171000,MARGARINA QUALY CREMOSA C SAL 500G,UN,10.89,4.0,4,43.56
289359,2024-10-29,7893000979932,15171000,MARGARINA DELINE COM SAL 250G,UN,3.25,1.0,1,3.25
289360,2024-10-30,7893000394209,15171000,MARG QUALY VEG CREMOSA C S 500G,UN,9.49,2.0,2,18.98
289363,2024-11-01,7891107101621,15079011,OLEO DE SOJA SOYA PE,Un,7.19,7.0,3,50.330000000000005
289364,2024-11-02,7896036090244,15079011,OLEO SOJA 900ML LIZA,UN,6.98,2.0,2,13.96
289367,2024-11-05,7891107101621,15079011,OLEO SOJA SOYA PET 900ML 900 ML,UN,9.09,55.0,33,499.95
289369,2024-11-05,7896036090244,15079011,OLEO LIZA 900ML,UN,8.85,2.0,2,17.7
289373,2024-11-08,7893000980006,15171000,MARG DELINE 500G,UN0001,5.89,43.0,30,253.26999999999998
289374,2024-11-08,7896036090244,15079011,OLEO SOJA LIZA PET 900ML PROM,UN,7.78,17.0,13,132.26
289384,2024-11-13,7891107101621,15079011,OLEO DE SOJA SOYA 900 ML,UN,9.79,1.0,1,9.79
289388,2024-11-16,7893000980006,15171000,MARGARINA DELINE 500G,UN,5.49,1.0,1,5.49
289392,2024-11-18,7893000980006,15171000,MARGARINA DELINE 500G,UN,4.99,1.0,1,4.99
289393,2024-11-18,7893000980006,15171000,MARGARINA DELINE COM SAL 500G,UN,6.4,1.0,1,6.4
289409,2024-11-29,7893000980006,15171000,MARGARINA DELINE 500G,UN,4.99,1.0,1,4.99
289415,2024-12-01,7896036090244,15079019,OLEO DE SOJA LIZA,un,8.99,3.0,3,26.97
289417,2024-12-02,7896036090244,15079011,OLEO SOJA LIZA PET,UN,10.5,7.0,7,73.5
289424,2024-12-05,7891107101621,15079011,OLEO SOJA RF PET SOYA 900ML,UN,8.59,4.0,1,34.36
289428,2024-12-09,7893000394209,15171000,MARGARINA QUALY CREMOSA 500G,UN,9.89,1.0,1,9.89
289430,2024-12-09,7893000394209,15171000,MARGARINA QUALY 500G,UN,9.49,1.0,1,9.49
289431,2024-12-10,7893000980006,15171000,MARG DELINE CS 500G,UN,6.49,4.0,4,25.96
289434,2024-12-12,7893000979932,15171000,MARGARINA DELINE 24X250GR,CX,4.0,1.0,1,4.0
289435,2024-12-12,7891107101621,15079011,OL SOJA SOYA RE 900ML,UN,9.99,2.0,2,19.98
289438,2024-12-14,7893000980006,15171000,MARG DELINE C SAL 500G,UN,7.99,4.0,4,31.96
289439,2024-12-14,7893000394209,15171000,MARGARINA QUALY SADIA 500G,un,10.99,1.0,1,10.99
289440,2024-12-15,7891107101621,15079011,OLEO DE SOJA,UN,8.98,2.0,2,17.96
289443,2024-12-16,7893000979932,15171000,MARG DELINE 250G,UN,3.29,11.0,11,36.19
